level1,level1_url,level2,level2_url,level3,level3_url,level4,level4_url
Furniture,https://www.staples.com/Furniture-Chairs-Cabinets/cat_SC2,Kids Seating,https://www.staples.com/kids-seating/cat_DP10543,Stacking & Folding Chairs,https://www.staples.com/Stacking-Folding-Chairs/cat_CL166358,,
Furniture,https://www.staples.com/Furniture-Chairs-Cabinets/cat_SC2,Kids Seating,https://www.staples.com/kids-seating/cat_DP10543,Big and Tall Chairs,https://www.staples.com/Big-Tall-Office-Chairs/cat_CL166253/936hb,,
Furniture,https://www.staples.com/Furniture-Chairs-Cabinets/cat_SC2,Kids Seating,https://www.staples.com/kids-seating/cat_DP10543,Kids Seating,https://www.staples.com/Kids-Seating/cat_CL210316,,
Furniture,https://www.staples.com/Furniture-Chairs-Cabinets/cat_SC2,Kids Seating,https://www.staples.com/kids-seating/cat_DP10543,"Recliners, Gliders & Rockers",https://www.staples.com/Recliners-Gliders-Rockers/cat_CL210580,,
Furniture,https://www.staples.com/Furniture-Chairs-Cabinets/cat_SC2,Kids Seating,https://www.staples.com/kids-seating/cat_DP10543,Workplace 2.0,https://www.staples.com/Workplace2-0/cat_CL350275,,
Furniture,https://www.staples.com/Furniture-Chairs-Cabinets/cat_SC2,Kids Seating,https://www.staples.com/kids-seating/cat_DP10543,"Sofas, Loveseats & Sectionals",https://www.staples.com/Sofas-Loveseats-Sectionals/cat_CL215551,,
Furniture,https://www.staples.com/Furniture-Chairs-Cabinets/cat_SC2,Kids Seating,https://www.staples.com/kids-seating/cat_DP10543,Benches & Beam Seating,https://www.staples.com/Benches-Beam-Seating/cat_CL163750,,
Furniture,https://www.staples.com/Furniture-Chairs-Cabinets/cat_SC2,Kids Seating,https://www.staples.com/kids-seating/cat_DP10543,Foot Rests,https://www.staples.com/Foot-Rests/cat_CL161892,,
Furniture,https://www.staples.com/Furniture-Chairs-Cabinets/cat_SC2,Kids Seating,https://www.staples.com/kids-seating/cat_DP10543,Ottomans,https://www.staples.com/Ottomans/cat_CL161807,,
Furniture,https://www.staples.com/Furniture-Chairs-Cabinets/cat_SC2,Kids Seating,https://www.staples.com/kids-seating/cat_DP10543,Drafting Chairs & Office Stools,https://www.staples.com/Drafting-Chairs-Office-Stools/cat_CL166357,,
Furniture,https://www.staples.com/Furniture-Chairs-Cabinets/cat_SC2,Kids Seating,https://www.staples.com/kids-seating/cat_DP10543,Counter & Bar Stools,https://www.staples.com/Counter-Bar-Stools/cat_CL166182,,
Furniture,https://www.staples.com/Furniture-Chairs-Cabinets/cat_SC2,Desks,https://www.staples.com/desks/cat_CG33,All Office Desks,https://www.staples.com/Office-Desks/cat_CL210795,,
Furniture,https://www.staples.com/Furniture-Chairs-Cabinets/cat_SC2,Desks,https://www.staples.com/desks/cat_CG33,Computer Desks,https://www.staples.com/Computer-Office-Desks/cat_CL210795/663ea,,
Furniture,https://www.staples.com/Furniture-Chairs-Cabinets/cat_SC2,Desks,https://www.staples.com/desks/cat_CG33,L-Shaped Desks,https://www.staples.com/l-shaped-office-desks/cat_CL210795/zuqi9,,
Furniture,https://www.staples.com/Furniture-Chairs-Cabinets/cat_SC2,Desks,https://www.staples.com/desks/cat_CG33,Standing Desks,https://www.staples.com/Sit-Stand-Desks/cat_CL215523,,
Furniture,https://www.staples.com/Furniture-Chairs-Cabinets/cat_SC2,Desks,https://www.staples.com/desks/cat_CG33,Executive Desks,https://www.staples.com/executive-office-desks/cat_CL210795/66lo4,,
Furniture,https://www.staples.com/Furniture-Chairs-Cabinets/cat_SC2,Desks,https://www.staples.com/desks/cat_CG33,Gaming Desks,https://www.staples.com/gaming-office-desks/cat_CL210795/854pp,,
Furniture,https://www.staples.com/Furniture-Chairs-Cabinets/cat_SC2,Desks,https://www.staples.com/desks/cat_CG33,Corner Desks,https://www.staples.com/corner-office-desks/cat_CL210795/cy1zd,,
Furniture,https://www.staples.com/Furniture-Chairs-Cabinets/cat_SC2,Desks,https://www.staples.com/desks/cat_CG33,Writing Desks,https://www.staples.com/writing-office-desks/cat_CL210795/5ytib,,
Furniture,https://www.staples.com/Furniture-Chairs-Cabinets/cat_SC2,Desks,https://www.staples.com/desks/cat_CG33,Standing Desk Converters,https://www.staples.com/sit-stand-desk-converters/cat_CL215523/6brcs,,
Furniture,https://www.staples.com/Furniture-Chairs-Cabinets/cat_SC2,Desks,https://www.staples.com/desks/cat_CG33,Desk Hutches,https://www.staples.com/Hutches/cat_CL353865,,
Furniture,https://www.staples.com/Furniture-Chairs-Cabinets/cat_SC2,Desks,https://www.staples.com/desks/cat_CG33,Workstations & Cubicles,https://www.staples.com/Cubicle-Panel-Workstations/cat_CL164285,,
Furniture,https://www.staples.com/Furniture-Chairs-Cabinets/cat_SC2,Desks,https://www.staples.com/desks/cat_CG33,Desk Components,https://www.staples.com/Desk-Components/cat_CL353870,,
Furniture,https://www.staples.com/Furniture-Chairs-Cabinets/cat_SC2,Home & Office Tables,https://www.staples.com/home-office-tables/cat_CG39,Folding Tables,https://www.staples.com/Folding-Tables/cat_CL166212,,
Furniture,https://www.staples.com/Furniture-Chairs-Cabinets/cat_SC2,Home & Office Tables,https://www.staples.com/home-office-tables/cat_CG39,Banquet Tables,https://www.staples.com/folding-banquet-tables/cat_CL166212/xtbmp,,
Furniture,https://www.staples.com/Furniture-Chairs-Cabinets/cat_SC2,Home & Office Tables,https://www.staples.com/home-office-tables/cat_CG39,Conference Room Tables,https://www.staples.com/Conference-Room-Tables/cat_CL70700,,
Furniture,https://www.staples.com/Furniture-Chairs-Cabinets/cat_SC2,Home & Office Tables,https://www.staples.com/home-office-tables/cat_CG39,"Breakroom, Restaurant & Dining Tables",https://www.staples.com/Breakroom-Dining-Tables/cat_CL210327,,
Furniture,https://www.staples.com/Furniture-Chairs-Cabinets/cat_SC2,Home & Office Tables,https://www.staples.com/home-office-tables/cat_CG39,Dining Table & Chair Sets,https://www.staples.com/breakroom-dining-table-chair-sets/cat_CL210327/5mzr5,,
Furniture,https://www.staples.com/Furniture-Chairs-Cabinets/cat_SC2,Home & Office Tables,https://www.staples.com/home-office-tables/cat_CG39,Training Room Tables,https://www.staples.com/Training-Room-Tables/cat_CL142481,,
Furniture,https://www.staples.com/Furniture-Chairs-Cabinets/cat_SC2,Home & Office Tables,https://www.staples.com/home-office-tables/cat_CG39,Accent & Coffee Tables,https://www.staples.com/Accent-Coffee-Tables/cat_CL161009,,
Furniture,https://www.staples.com/Furniture-Chairs-Cabinets/cat_SC2,Home & Office Tables,https://www.staples.com/home-office-tables/cat_CG39,Specialty & Drafting Tables,https://www.staples.com/Specialty-Drafting-Tables/cat_CL140724,,
Furniture,https://www.staples.com/Furniture-Chairs-Cabinets/cat_SC2,Home & Office Tables,https://www.staples.com/home-office-tables/cat_CG39,Classroom & Kids' Tables,https://www.staples.com/Classroom-Kids-Tables/cat_CL210315,,
Furniture,https://www.staples.com/Furniture-Chairs-Cabinets/cat_SC2,Home & Office Tables,https://www.staples.com/home-office-tables/cat_CG39,Desk & Table Tops,https://www.staples.com/Table-Tops/cat_CL210330,,
Furniture,https://www.staples.com/Furniture-Chairs-Cabinets/cat_SC2,Home & Office Tables,https://www.staples.com/home-office-tables/cat_CG39,Table Bases,https://www.staples.com/Table-Bases/cat_CL354625,,
Furniture,https://www.staples.com/Furniture-Chairs-Cabinets/cat_SC2,Home & Office Tables,https://www.staples.com/home-office-tables/cat_CG39,Desks,https://www.staples.com/desks/cat_CG33,,
Furniture,https://www.staples.com/Furniture-Chairs-Cabinets/cat_SC2,Home & Office Tables,https://www.staples.com/home-office-tables/cat_CG39,Patio Furniture,https://www.staples.com/Patio-Furniture/cat_CL213655,,
Furniture,https://www.staples.com/Furniture-Chairs-Cabinets/cat_SC2,Home & Office Tables,https://www.staples.com/home-office-tables/cat_CG39,Stacking & Folding Chairs,https://www.staples.com/Stacking-Folding-Chairs/cat_CL166358,,
Furniture,https://www.staples.com/Furniture-Chairs-Cabinets/cat_SC2,Home & Office Tables,https://www.staples.com/home-office-tables/cat_CG39,Accent Chairs,https://www.staples.com/Accent-Waiting-Room-Chairs/cat_CL70203,,
Furniture,https://www.staples.com/Furniture-Chairs-Cabinets/cat_SC2,Home & Office Tables,https://www.staples.com/home-office-tables/cat_CG39,Décor & Lighting,https://www.staples.com/Decor/cat_CG853,Wall Art,https://www.staples.com/Wall-Art-Decor/cat_DP1567
Furniture,https://www.staples.com/Furniture-Chairs-Cabinets/cat_SC2,Home & Office Tables,https://www.staples.com/home-office-tables/cat_CG39,Décor & Lighting,https://www.staples.com/Decor/cat_CG853,Lamps & Lighting,https://www.staples.com/Lighting-Lamps/cat_CG35
Furniture,https://www.staples.com/Furniture-Chairs-Cabinets/cat_SC2,Home & Office Tables,https://www.staples.com/home-office-tables/cat_CG39,Décor & Lighting,https://www.staples.com/Decor/cat_CG853,Light Bulbs,https://www.staples.com/Light-Bulbs/cat_CL165713
Furniture,https://www.staples.com/Furniture-Chairs-Cabinets/cat_SC2,Home & Office Tables,https://www.staples.com/home-office-tables/cat_CG39,Décor & Lighting,https://www.staples.com/Decor/cat_CG853,Mirrors,https://www.staples.com/Mirrors/cat_CL163751
Furniture,https://www.staples.com/Furniture-Chairs-Cabinets/cat_SC2,Home & Office Tables,https://www.staples.com/home-office-tables/cat_CG39,Décor & Lighting,https://www.staples.com/Decor/cat_CG853,Frames,https://www.staples.com/Picture-Frames-Photo-Albums/cat_CL161523
Furniture,https://www.staples.com/Furniture-Chairs-Cabinets/cat_SC2,Home & Office Tables,https://www.staples.com/home-office-tables/cat_CG39,Décor & Lighting,https://www.staples.com/Decor/cat_CG853,Coat Racks & Hooks,https://www.staples.com/Coat-Trees-Stands-Hooks/cat_CL167079
Furniture,https://www.staples.com/Furniture-Chairs-Cabinets/cat_SC2,Home & Office Tables,https://www.staples.com/home-office-tables/cat_CG39,Décor & Lighting,https://www.staples.com/Decor/cat_CG853,Clocks,https://www.staples.com/Clocks-Timers/cat_CL161533
Furniture,https://www.staples.com/Furniture-Chairs-Cabinets/cat_SC2,Home & Office Tables,https://www.staples.com/home-office-tables/cat_CG39,Décor & Lighting,https://www.staples.com/Decor/cat_CG853,Weather Instruments,https://www.staples.com/Weather-Instruments/cat_CL166884
Furniture,https://www.staples.com/Furniture-Chairs-Cabinets/cat_SC2,Home & Office Tables,https://www.staples.com/home-office-tables/cat_CG39,Décor & Lighting,https://www.staples.com/Decor/cat_CG853,Artificial Plants & Flowers,https://www.staples.com/Artificial-Plants-Flowers/cat_CL162194
Furniture,https://www.staples.com/Furniture-Chairs-Cabinets/cat_SC2,Home & Office Tables,https://www.staples.com/home-office-tables/cat_CG39,Décor & Lighting,https://www.staples.com/Decor/cat_CG853,Decorative Area Rugs,https://www.staples.com/Rugs/cat_CL167008
Furniture,https://www.staples.com/Furniture-Chairs-Cabinets/cat_SC2,Home & Office Tables,https://www.staples.com/home-office-tables/cat_CG39,Décor & Lighting,https://www.staples.com/Decor/cat_CG853,Floor Mats,https://www.staples.com/Floor-Mats/cat_CL214671
Furniture,https://www.staples.com/Furniture-Chairs-Cabinets/cat_SC2,Home & Office Tables,https://www.staples.com/home-office-tables/cat_CG39,Décor & Lighting,https://www.staples.com/Decor/cat_CG853,Storage Baskets,https://www.staples.com/Storage-Baskets/cat_CL354705
Furniture,https://www.staples.com/Furniture-Chairs-Cabinets/cat_SC2,Home & Office Tables,https://www.staples.com/home-office-tables/cat_CG39,Décor & Lighting,https://www.staples.com/Decor/cat_CG853,Storage Bins,https://www.staples.com/Storage-Bins/cat_CL354710
Furniture,https://www.staples.com/Furniture-Chairs-Cabinets/cat_SC2,Home & Office Tables,https://www.staples.com/home-office-tables/cat_CG39,Décor & Lighting,https://www.staples.com/Decor/cat_CG853,Jewelry Boxes & Displays,https://www.staples.com/Jewelry-Boxes-Cases/cat_CL204509
Furniture,https://www.staples.com/Furniture-Chairs-Cabinets/cat_SC2,Home & Office Tables,https://www.staples.com/home-office-tables/cat_CG39,Décor & Lighting,https://www.staples.com/Decor/cat_CG853,Party Decor & Supplies,https://www.staples.com/party-supplies-decor/cat_CG3363
Furniture,https://www.staples.com/Furniture-Chairs-Cabinets/cat_SC2,Home & Office Tables,https://www.staples.com/home-office-tables/cat_CG39,Décor & Lighting,https://www.staples.com/Decor/cat_CG853,Seasonal Décor,https://www.staples.com/Seasonal-Decor/cat_CL21091
Furniture,https://www.staples.com/Furniture-Chairs-Cabinets/cat_SC2,Home & Office Tables,https://www.staples.com/home-office-tables/cat_CG39,Dining Chairs,https://www.staples.com/Dining-Chairs/cat_CL166181,,
Furniture,https://www.staples.com/Furniture-Chairs-Cabinets/cat_SC2,Home & Office Tables,https://www.staples.com/home-office-tables/cat_CG39,Storage Furniture,,,
Furniture,https://www.staples.com/Furniture-Chairs-Cabinets/cat_SC2,Home & Office Tables,https://www.staples.com/home-office-tables/cat_CG39,Drafting Chairs & Stools,https://www.staples.com/Drafting-Chairs-Office-Stools/cat_CL166357,,
Furniture,https://www.staples.com/Furniture-Chairs-Cabinets/cat_SC2,Home & Office Tables,https://www.staples.com/home-office-tables/cat_CG39,Counter & Bar Stools,https://www.staples.com/Counter-Bar-Stools/cat_CL166182,,
Furniture,https://www.staples.com/Furniture-Chairs-Cabinets/cat_SC2,Home & Office Tables,https://www.staples.com/home-office-tables/cat_CG39,School Furniture,https://www.staples.com/School-Furniture/cat_CG3907,Student Desks & Study Carrels,https://www.staples.com/Student-Desks-Study-Carrels/cat_CL164560
Furniture,https://www.staples.com/Furniture-Chairs-Cabinets/cat_SC2,Home & Office Tables,https://www.staples.com/home-office-tables/cat_CG39,School Furniture,https://www.staples.com/School-Furniture/cat_CG3907,Classroom Storage Furniture,https://www.staples.com/Classroom-Storage-Furniture/cat_CL350775
Furniture,https://www.staples.com/Furniture-Chairs-Cabinets/cat_SC2,Home & Office Tables,https://www.staples.com/home-office-tables/cat_CG39,School Furniture,https://www.staples.com/School-Furniture/cat_CG3907,Classroom & Kids' Tables,https://www.staples.com/Classroom-Kids-Tables/cat_CL210315
Furniture,https://www.staples.com/Furniture-Chairs-Cabinets/cat_SC2,Home & Office Tables,https://www.staples.com/home-office-tables/cat_CG39,File Cabinets,https://www.staples.com/File-Cabinets/cat_CL70401,,
Furniture,https://www.staples.com/Furniture-Chairs-Cabinets/cat_SC2,Home & Office Tables,https://www.staples.com/home-office-tables/cat_CG39,Benches,https://www.staples.com/Benches-Beam-Seating/cat_CL163750,,
Furniture,https://www.staples.com/Furniture-Chairs-Cabinets/cat_SC2,Home & Office Tables,https://www.staples.com/home-office-tables/cat_CG39,Area Rugs,https://www.staples.com/Rugs/cat_CL167008,,
Furniture,https://www.staples.com/Furniture-Chairs-Cabinets/cat_SC2,Boards & Easels,https://www.staples.com/Boards-Easels-Dry-Erase/cat_CG101,Dry Erase & Whiteboards,https://www.staples.com/Dry-Erase-Whiteboards/cat_CL166382,,
Furniture,https://www.staples.com/Furniture-Chairs-Cabinets/cat_SC2,Boards & Easels,https://www.staples.com/Boards-Easels-Dry-Erase/cat_CG101,TRU RED Whiteboard Selector,https://www.staples.com/deals/tru-red-dry-erase-whiteboard-selector-tool/BI3000701,,
Furniture,https://www.staples.com/Furniture-Chairs-Cabinets/cat_SC2,Boards & Easels,https://www.staples.com/Boards-Easels-Dry-Erase/cat_CG101,Bulletin & Cork Boards,https://www.staples.com/Bulletin-Boards/cat_CL142403,,
Furniture,https://www.staples.com/Furniture-Chairs-Cabinets/cat_SC2,Boards & Easels,https://www.staples.com/Boards-Easels-Dry-Erase/cat_CG101,"Board Erasers, Cleaners & Accessories",https://www.staples.com/Board-Accessories/cat_CL142825,,
Furniture,https://www.staples.com/Furniture-Chairs-Cabinets/cat_SC2,Boards & Easels,https://www.staples.com/Boards-Easels-Dry-Erase/cat_CG101,Dry Erase Markers,https://www.staples.com/Dry-Erase-Markers/cat_CL140896/c0z1c,,
Furniture,https://www.staples.com/Furniture-Chairs-Cabinets/cat_SC2,Boards & Easels,https://www.staples.com/Boards-Easels-Dry-Erase/cat_CG101,Thumb Tacks & Push Pins,https://www.staples.com/Thumb-Tacks-Push-Pins/cat_CL354692,,
Furniture,https://www.staples.com/Furniture-Chairs-Cabinets/cat_SC2,Boards & Easels,https://www.staples.com/Boards-Easels-Dry-Erase/cat_CG101,"Foam, Presentation & Poster Boards",https://www.staples.com/Display-Boards/cat_CL140934,,
Furniture,https://www.staples.com/Furniture-Chairs-Cabinets/cat_SC2,Boards & Easels,https://www.staples.com/Boards-Easels-Dry-Erase/cat_CG101,Display Easels & Stands,https://www.staples.com/Easels/cat_CL163752,,
Furniture,https://www.staples.com/Furniture-Chairs-Cabinets/cat_SC2,Boards & Easels,https://www.staples.com/Boards-Easels-Dry-Erase/cat_CG101,Easel Pads,https://www.staples.com/Easel-Pads/cat_CL140915,,
Furniture,https://www.staples.com/Furniture-Chairs-Cabinets/cat_SC2,Boards & Easels,https://www.staples.com/Boards-Easels-Dry-Erase/cat_CG101,Dry Erase Calendar Boards,https://www.staples.com/Calendar-In-Out-Boards/cat_CL142105,,
Furniture,https://www.staples.com/Furniture-Chairs-Cabinets/cat_SC2,Boards & Easels,https://www.staples.com/Boards-Easels-Dry-Erase/cat_CG101,Chalkboards,https://www.staples.com/Chalkboards/cat_CL130202,,
Furniture,https://www.staples.com/Furniture-Chairs-Cabinets/cat_SC2,Boards & Easels,https://www.staples.com/Boards-Easels-Dry-Erase/cat_CG101,Chalk,https://www.staples.com/Chalk/cat_CL110502,,
Furniture,https://www.staples.com/Furniture-Chairs-Cabinets/cat_SC2,Boards & Easels,https://www.staples.com/Boards-Easels-Dry-Erase/cat_CG101,Chalk Markers,https://www.staples.com/chalk-markers/cat_CL221591/ljspg,,
Furniture,https://www.staples.com/Furniture-Chairs-Cabinets/cat_SC2,Boards & Easels,https://www.staples.com/Boards-Easels-Dry-Erase/cat_CG101,Projectors,https://www.staples.com/Projectors/cat_CL140542,,
Furniture,https://www.staples.com/Furniture-Chairs-Cabinets/cat_SC2,Boards & Easels,https://www.staples.com/Boards-Easels-Dry-Erase/cat_CG101,Projector Screens,https://www.staples.com/Projector-Screens/cat_CL141762,,
Furniture,https://www.staples.com/Furniture-Chairs-Cabinets/cat_SC2,Boards & Easels,https://www.staples.com/Boards-Easels-Dry-Erase/cat_CG101,Document Cameras,https://www.staples.com/Document-Cameras/cat_CL169123,,
Furniture,https://www.staples.com/Furniture-Chairs-Cabinets/cat_SC2,Boards & Easels,https://www.staples.com/Boards-Easels-Dry-Erase/cat_CG101,Teacher Supplies,https://www.staples.com/teacher-supplies/cat_CG350604,,
Furniture,https://www.staples.com/Furniture-Chairs-Cabinets/cat_SC2,Boards & Easels,https://www.staples.com/Boards-Easels-Dry-Erase/cat_CG101,Decorative Board Accents,https://www.staples.com/Decorative-Accents-Board-Sets/cat_CL219245,,
Furniture,https://www.staples.com/Furniture-Chairs-Cabinets/cat_SC2,Boards & Easels,https://www.staples.com/Boards-Easels-Dry-Erase/cat_CG101,Mounting Tape,https://www.staples.com/Mounting-Tape/cat_CL350610,,
Furniture,https://www.staples.com/Furniture-Chairs-Cabinets/cat_SC2,Boards & Easels,https://www.staples.com/Boards-Easels-Dry-Erase/cat_CG101,Classroom Posters,https://www.staples.com/Classroom-Posters-Charts/cat_CL166104,,
Furniture,https://www.staples.com/Furniture-Chairs-Cabinets/cat_SC2,Boards & Easels,https://www.staples.com/Boards-Easels-Dry-Erase/cat_CG101,Arts & Crafts,https://www.staples.com/arts-crafts/cat_SC5787,,
Furniture,https://www.staples.com/Furniture-Chairs-Cabinets/cat_SC2,Boards & Easels,https://www.staples.com/Boards-Easels-Dry-Erase/cat_CG101,Art Canvases,https://www.staples.com/Canvas-Art-Boards/cat_CL219042,,
Facilities,https://www.staples.com/Facilities/cat_SC350045,"Commercial Lighting, Ballasts & Bulbs",https://www.staples.com/Commercial-Lighting-Ballasts-Bulbs/cat_DP10986,,,,
Facilities,https://www.staples.com/Facilities/cat_SC350045,Air Quality,https://www.staples.com/Air-Quality/cat_DP10983,,,,
Facilities,https://www.staples.com/Facilities/cat_SC350045,Hardware,https://www.staples.com/Hardware/cat_CG350121,,,,
Facilities,https://www.staples.com/Facilities/cat_SC350045,Grounds Maintenance,https://www.staples.com/Grounds-Maintenance/cat_CG350176,,,,
Facilities,https://www.staples.com/Facilities/cat_SC350045,Hand & Power Tools,https://www.staples.com/Hand-Power-Tools/cat_CG350126,,,,
Facilities,https://www.staples.com/Facilities/cat_SC350045,Paint Supplies,https://www.staples.com/Paint-Supplies/cat_CG350152,,,,
Facilities,https://www.staples.com/Facilities/cat_SC350045,Plumbing,https://www.staples.com/Plumbing/cat_CG350111,,,,
Facilities,https://www.staples.com/Facilities/cat_SC350045,Power Management,https://www.staples.com/power-management/cat_CG1375,,,,
Facilities,https://www.staples.com/Facilities/cat_SC350045,Sealants & Caulking,https://www.staples.com/Sealants-Caulking/cat_CL167177,,,,
Computers & Accessories,https://www.staples.com/Computers-Accessories/cat_SC3,Laptops,https://www.staples.com/Laptops/cat_CL167289,,,,
Computers & Accessories,https://www.staples.com/Computers-Accessories/cat_SC3,Business Laptops,https://www.staples.com/Business-Laptops/cat_CL167289/8db72,,,,
Computers & Accessories,https://www.staples.com/Computers-Accessories/cat_SC3,Chromebooks,https://www.staples.com/Chromebook-Laptops/cat_CL167289/6xnqw,,,,
Computers & Accessories,https://www.staples.com/Computers-Accessories/cat_SC3,Gaming Laptops,https://www.staples.com/Gaming-Laptops/cat_CL167289/8dbxi,,,,
Computers & Accessories,https://www.staples.com/Computers-Accessories/cat_SC3,Desktop Computers,https://www.staples.com/Desktop-Computers/cat_CL167288,,,,
Computers & Accessories,https://www.staples.com/Computers-Accessories/cat_SC3,Gaming Desktops,https://www.staples.com/Gaming-Desktop-Computers/cat_CL167288/8dbxi,,,,
Computers & Accessories,https://www.staples.com/Computers-Accessories/cat_SC3,All in One Computers,https://www.staples.com/All-in-One-Desktop-Computers/cat_CL167288/7fjda,,,,
Computers & Accessories,https://www.staples.com/Computers-Accessories/cat_SC3,Computer Monitors,https://www.staples.com/Computer-Monitors/cat_CL142219,,,,
Computers & Accessories,https://www.staples.com/Computers-Accessories/cat_SC3,Webcams,https://www.staples.com/Webcams/cat_CL140467,,,,
"Coffee, Water & Snacks",https://www.staples.com/Coffee-Water-Snacks/cat_SC1684,"Coffee, Coffee Makers & Supplies",https://www.staples.com/coffee-coffee-makers-supplies/cat_CG1038,,,,
"Coffee, Water & Snacks",https://www.staples.com/Coffee-Water-Snacks/cat_SC1684,Water & Beverages,https://www.staples.com/water-beverages/cat_CG1251,,,,
"Coffee, Water & Snacks",https://www.staples.com/Coffee-Water-Snacks/cat_SC1684,Snacks & Food,https://www.staples.com/Snacks-Meals/cat_CG3609,,,,
"Coffee, Water & Snacks",https://www.staples.com/Coffee-Water-Snacks/cat_SC1684,Coffee Makers & Espresso Machines,https://www.staples.com/Coffee-Makers-Espresso-Machines/cat_CL140860,,,,
"Coffee, Water & Snacks",https://www.staples.com/Coffee-Water-Snacks/cat_SC1684,"Plates, Cups & Cutlery",https://www.staples.com/Disposable-Tableware/cat_CG3813,,,,
"Coffee, Water & Snacks",https://www.staples.com/Coffee-Water-Snacks/cat_SC1684,"Candy, Gum & Mints",https://www.staples.com/Candy-Gum-Mints/cat_CG1253,,,,
"Shredders, Projectors & Office Machines",https://www.staples.com/shredders-projectors-office-machines/cat_SC1681,Shredders,https://www.staples.com/Shredders/cat_CL141980,,,,
"Shredders, Projectors & Office Machines",https://www.staples.com/shredders-projectors-office-machines/cat_SC1681,Projectors & Accessories,https://www.staples.com/Projectors-Accessories/cat_CG3474,,,,
"Shredders, Projectors & Office Machines",https://www.staples.com/shredders-projectors-office-machines/cat_SC1681,Calculators,https://www.staples.com/Calculators/cat_CG3981,,,,
"Shredders, Projectors & Office Machines",https://www.staples.com/shredders-projectors-office-machines/cat_SC1681,Label Makers & Tapes,https://www.staples.com/Label-Makers-Tapes/cat_CG3619,,,,
"Shredders, Projectors & Office Machines",https://www.staples.com/shredders-projectors-office-machines/cat_SC1681,Phones & Accessories,https://www.staples.com/Telephones-Accessories/cat_CG14,,,,
"Shredders, Projectors & Office Machines",https://www.staples.com/shredders-projectors-office-machines/cat_SC1681,Copiers,https://www.staples.com/Copiers/cat_CL90200,,,,
"Shredders, Projectors & Office Machines",https://www.staples.com/shredders-projectors-office-machines/cat_SC1681,Fax Machines,https://www.staples.com/Fax-Machines/cat_CL165742,,,,
"Shredders, Projectors & Office Machines",https://www.staples.com/shredders-projectors-office-machines/cat_SC1681,Headsets,https://www.staples.com/Headsets/cat_CL140478,,,,
"Shredders, Projectors & Office Machines",https://www.staples.com/shredders-projectors-office-machines/cat_SC1681,Typewriters & Typewriter Supplies,https://www.staples.com/Typewriters-Typewriter-Supplies/cat_CL90800,,,,
"Shredders, Projectors & Office Machines",https://www.staples.com/shredders-projectors-office-machines/cat_SC1681,Barcode Scanners & Readers,https://www.staples.com/Barcode-Scanners-Readers/cat_CL141846,,,,
Education,https://www.staples.com/education/cat_SC1686,Classroom Decorations,https://www.staples.com/Classroom-Decorations/cat_DP5229,,,,
Education,https://www.staples.com/education/cat_SC1686,"Games, Puzzles & Toys",https://www.staples.com/Games-Puzzles-Toys/cat_CG3880,,,,
Education,https://www.staples.com/education/cat_SC1686,Musical Instruments,https://www.staples.com/Musical-Instruments/cat_CL207326,,,,
Education,https://www.staples.com/education/cat_SC1686,Classroom Books & Digital Media,https://www.staples.com/Classroom-Books-Digital-Media/cat_DP5205,,,,
Education,https://www.staples.com/education/cat_SC1686,Physical Education & Outdoor Play,https://www.staples.com/Physical-Education-Outdoor-Play/cat_CG3201,,,,
Education,https://www.staples.com/education/cat_SC1686,Rewards & Incentives,https://www.staples.com/Rewards-Incentives/cat_CG3893,,,,
Education,https://www.staples.com/education/cat_SC1686,Teacher Resources,https://www.staples.com/Teacher-Resources/cat_DP5228,,,,
Education,https://www.staples.com/education/cat_SC1686,Lesson Plans & Grade Books,https://www.staples.com/Lesson-Plans-Grade-Books/cat_CL207302,,,,
Education,https://www.staples.com/education/cat_SC1686,Classroom Posters & Charts,https://www.staples.com/Classroom-Posters-Charts/cat_CL166104,,,,
Printers & Scanners,https://www.staples.com/printers-scanners/cat_SC5435,Printers,https://www.staples.com/Printers/cat_CL167883,,,,
Printers & Scanners,https://www.staples.com/printers-scanners/cat_SC5435,Scanners,https://www.staples.com/Scanners/cat_CL158948,,,,
Printers & Scanners,https://www.staples.com/printers-scanners/cat_SC5435,Printer Accessories & Replacement Parts,https://www.staples.com/Printer-Accessories-Replacement-Parts/cat_CL140828,,,,
Printers & Scanners,https://www.staples.com/printers-scanners/cat_SC5435,3D Printers,https://www.staples.com/3D-Printers/cat_CL211598,,,,
Networking & WiFi,https://www.staples.com/networking-wifi/cat_SC5487,Adapters & Access Points,https://www.staples.com/Adapters-Access-Points/cat_CG3708,,,,
Networking & WiFi,https://www.staples.com/networking-wifi/cat_SC5487,Wireless Access Points,https://www.staples.com/Wireless-Access-Points/cat_CL215781,,,,
Networking & WiFi,https://www.staples.com/networking-wifi/cat_SC5487,Modems,https://www.staples.com/Modems/cat_CL140458,,,,
Networking & WiFi,https://www.staples.com/networking-wifi/cat_SC5487,NAS / Cloud Storage,https://www.staples.com/nas-cloud-storage/cat_CL164718,,,,
Networking & WiFi,https://www.staples.com/networking-wifi/cat_SC5487,Mesh WiFi Systems,https://www.staples.com/Mesh-WiFi-Systems/cat_CL220815,,,,
"Bags, Backpacks & Luggage",https://www.staples.com/Bags-Backpacks-Luggage/cat_SC5884,Lunch Bags & Boxes,https://www.staples.com/Lunch-Bags-Boxes/cat_CL165124,,,,
